in1,in4,in7,out1,out2,out3,out4,out5,ex_attr_1,ex_attr_2,ex_attr_3,ex_attr_4,ex_attr_5
-615.5595626919577,-623.9125234012383,-619.8483427744437,1452.288855713545,1475.1498717392647,1556.9682448839462,1538.7863841851286,1483.5723513276882,-431.6727690492859,-545.2839972879817,-551.9050020755478,-649.1312395332624,-633.917003123995
-615.598332836095,-623.8857853707989,-619.9018188353226,1451.8877852569537,1476.8878437178284,1556.567174427355,1538.519003880734,1484.3744922408712,-431.33854366879297,-545.0767775520761,-551.7947076999851,-649.1348046039877,-633.9259158008081
-615.0969947653555,-623.9125234012383,-619.9018188353226,1451.6204049525593,1478.3584353919975,1555.8987236663688,1537.984243271945,1485.3103233062516,-430.97089575025063,-544.8495042933409,-551.7111513548617,-649.1281200963779,-633.9437411544344
-614.6090257098357,-623.9125234012383,-619.928556865762,1451.2193344959676,1478.625815696392,1554.695512296594,1538.7863841851286,1485.711393762843,-432.0738395058775,-544.8361352781212,-551.6844133244224,-649.1319822563302,-633.9615665080605
-614.305549064348,-623.9659994621172,-619.928556865762,1451.3530246481646,1478.8931960007865,1555.765033514172,1538.1179334241424,1485.577703610646,-431.43881128294083,-545.0700930444663,-551.7278626238865,-649.124406481039,-633.9615665080605
-613.8550132514436,-623.925892416458,-619.9151878505422,1451.2193344959676,1478.0910550876029,1555.765033514172,1538.7863841851286,1485.4440134584486,-431.572501435138,-545.2906817955916,-551.7245203700814,-649.1257433825609,-633.9437411544344
-613.3042098243911,-623.925892416458,-619.8884498201028,1451.0856443437701,1478.2247452398003,1554.8292024487914,1538.652694032931,1486.3798445238292,-431.50565635903945,-545.0233014911972,-551.6209105021287,-649.1252977487204,-633.9437411544342
-613.2774717939517,-623.9392614316778,-619.9018188353226,1451.6204049525593,1478.625815696392,1554.2944418400025,1538.652694032931,1486.7809149804204,-431.7730366634338,-545.1837296738338,-551.7612851619357,-649.1233666687441,-633.9259158008081
-613.4526058933301,-623.925892416458,-619.9151878505422,1451.6204049525593,1478.0910550876029,1554.561822144397,1539.7222152505087,1485.9787740672375,-431.67276904928593,-544.943087399879,-551.7378893853013,-649.1321308009437,-633.9526538312474
-613.4285416659345,-623.8857853707989,-619.8750808048832,1452.4225458657422,1477.957364935406,1555.36396305758,1540.9254266202834,1485.9787740672375,-432.07383950587746,-545.3307888412508,-551.9317401059873,-649.1288628194455,-633.917003123995
-611.4245262844986,-623.9125234012383,-619.9018188353226,1452.6899261701367,1477.28891417442,1557.101935036144,1542.2623281422552,1485.711393762843,-431.8398817395324,-545.2305212271028,-551.8181034766196,-649.1229210349035,-633.9526538312474
-607.4753191885936,-623.925892416458,-619.8884498201028,1453.4920670833199,1478.0910550876029,1557.101935036144,1541.593877381269,1485.4440134584486,-431.0377408263493,-544.9029803542198,-551.7713119233506,-649.1293084532863,-633.9526538312474
-608.6571401340168,-623.8857853707989,-619.8750808048832,1453.8931375399113,1478.0910550876029,1556.8345547317494,1541.3264970768748,1485.711393762843,-430.7703605219549,-545.1569916433943,-551.7612851619358,-649.1294569978998,-633.9392848160277
-609.123718765185,-623.8991543860186,-619.928556865762,1454.4278981486998,1477.8236747832084,1557.2356251883407,1543.1981592076356,1485.1766331540541,-431.6059239731874,-545.3107353184212,-552.0253232125251,-649.1181676072697,-633.9437411544342
-611.5448474214761,-623.8991543860186,-620.5702695963085,1454.5615883008973,1478.0910550876029,1557.2356251883407,1545.7382720993826,1484.3744922408712,-431.3385436687929,-544.9564564150987,-551.6877555782273,-649.1202472318596,-633.9437411544342
-612.5608925781747,-623.8857853707989,-620.5569005810888,1455.2300390618834,1476.2193929568425,1558.0377661015236,1546.5404130125655,1482.1017596535187,-431.8398817395324,-545.130253612955,-551.8515260146688,-649.1348046039877,-633.9437411544342
-612.8403049962669,-623.925892416458,-620.597007626748,1455.7647996706721,1475.2835618914623,1556.1661039707633,1543.599229664227,1481.2996187403357,-431.1714309785464,-544.749236679193,-551.5975147254942,-649.1255948379473,-633.9660228464671
-613.115706709793,-623.8590473403594,-620.5301625506494,1456.5669405838553,1475.8183225002508,1556.7008645795518,1544.133990273016,1480.7648581315468,-430.8372055980535,-545.2639437651521,-551.7713119233506,-649.1251492041068,-633.9214594624015
-613.2667765817758,-623.9125234012383,-620.5569005810888,1457.235391344841,1476.0857028046453,1556.032413818566,1543.8666099686216,1480.6311679793498,-430.8372055980535,-545.1569916433943,-551.6944400858371,-649.1272288286964,-633.9437411544342
-613.4913760374671,-623.9392614316778,-620.5836386115282,1457.9038421058272,1476.0857028046453,1557.369315340538,1544.4013705774105,1480.3637876749553,-431.2382760546451,-544.889611339,-551.4939048575413,-649.1242579364255,-633.9481974928408
-613.6571518261917,-623.9125234012383,-620.5702695963085,1458.3049125624188,1476.754153565631,1556.7008645795518,1543.8666099686216,1481.968069501322,-431.33854366879297,-545.123569105345,-551.8281302380343,-649.1269317394695,-633.9348284776212
-613.8443180392678,-623.925892416458,-620.5569005810888,1458.8396731712078,1475.5509421958566,1557.6366956449324,1543.599229664227,1480.2300975227583,-431.57250143513807,-545.0166169835873,-551.7278626238865,-649.1157908934529,-633.9259158008081
-614.0796127071349,-623.925892416458,-620.5702695963085,1459.1070534756018,1475.2835618914623,1554.561822144397,1544.6687508818045,1480.3637876749553,-431.10458590244787,-545.0767775520761,-551.604199233104,-649.1285657302184,-633.9303721392147
-614.3710572389247,-623.8857853707989,-620.5836386115282,1459.7755042365875,1474.3477308260817,1552.6901600136364,1544.802441034002,1480.0964073705609,-431.53907889708876,-545.0700930444664,-551.6944400858372,-649.1272288286965,-633.925915800808
-614.6264054296214,-623.9125234012383,-620.5702695963085,1460.1765746931796,1476.0857028046453,1552.6901600136364,1543.1981592076356,1481.2996187403357,-431.67276904928593,-545.0099324759775,-551.701124593447,-649.1293084532862,-633.9392848160277
-615.3523429560521,-623.8857853707989,-620.5435315658691,1460.577645149771,1477.0215338700255,1553.0912304702279,1542.3960182944527,1481.4333088925328,-431.2716985926944,-544.9297183846592,-551.7378893853013,-649.1321308009436,-633.9348284776212
-616.1798849981527,-623.9392614316778,-620.597007626748,1460.8450254541654,1477.6899846310116,1553.893371383411,1544.6687508818045,1481.0322384359413,-431.00431828829994,-544.8093972476818,-551.4838780961265,-649.1260404717881,-633.9571101696539
-616.4766771360305,-623.9125234012383,-620.597007626748,1460.8450254541654,1477.28891417442,1554.9628926009884,1546.5404130125655,1478.8931960007865,-431.43881128294083,-545.1168845977352,-551.7211781162765,-649.1200986872459,-633.9526538312474
-616.6290839095353,-623.9392614316778,-620.5836386115282,1461.246095910757,1477.957364935406,1552.6901600136364,1547.2088637735512,1479.427956609575,-431.43881128294083,-545.2305212271028,-551.9618203902314,-649.1227724902899,-633.9660228464671
-617.7467335819039,-623.925892416458,-620.597007626748,1461.3797860629538,1478.8931960007865,1551.2195683394673,1547.0751736213545,1479.1605763051807,-431.0377408263493,-545.2572592575423,-551.7245203700816,-649.1241093918119,-633.9437411544342
-618.9953996034257,-624.0462135534356,-621.2387203572945,1461.6471663673485,1478.759505848589,1550.9521880350728,1542.1286379900582,1478.8931960007865,-431.4053887448915,-545.3107353184212,-551.9484513750117,-649.127080284083,-633.9348284776212
-619.7681286831254,-623.8857853707989,-621.2387203572945,1461.914546671743,1479.0268861529835,1552.1553994048477,1542.3960182944527,1479.0268861529835,-431.47223382099014,-545.5313240695466,-551.8448415070588,-649.1339133363063,-633.9392848160277
-620.4459377547652,-623.8857853707989,-621.211982326855,1462.04823682394,1478.0910550876029,1552.2890895570447,1543.8666099686216,1477.4226043266171,-431.572501435138,-545.1569916433943,-551.6877555782273,-649.1318337117166,-633.9170031239948
-621.166527675108,-623.9125234012383,-621.211982326855,1462.1819269761374,1478.2247452398003,1552.4227797092421,1545.3372016427907,1477.1552240222227,-431.2048535165958,-545.1636761510043,-551.9484513750118,-649.1278230071507,-633.9259158008081
-621.5087744647328,-623.8991543860186,-621.2253513420748,1462.3156171283345,1478.759505848589,1553.4923009268196,1544.936131186199,1477.28891417442,-431.47223382099014,-545.0166169835874,-551.8214457304244,-649.1303482655811,-633.917003123995
-622.0675993009171,-623.8857853707989,-621.2387203572945,1462.4493072805317,1477.6899846310116,1551.8880191004532,1543.3318493598326,1476.6204634134342,-431.5056563590395,-544.9297183846593,-551.7412316391061,-649.1382211300994,-633.9481974928408
-622.2975463626963,-623.9392614316778,-621.2520893725142,1462.7166875849261,1477.1552240222227,1551.08587818727,1543.0644690554386,1476.4867732612365,-431.0043182883,-545.1168845977353,-551.7779964309605,-649.1226239456764,-633.9392848160277
-622.6839109025461,-623.9392614316778,-621.2654583877339,1463.1177580415174,1475.952012652448,1549.4815963609037,1544.133990273016,1476.4867732612365,-430.6366703697577,-545.1302536129549,-551.697782339642,-649.124406481039,-633.9259158008081
-622.9486174038966,-623.925892416458,-621.2654583877339,1463.3851383459119,1473.94666036949,1548.4120751433263,1543.3318493598326,1475.2835618914623,-431.0711633643986,-545.0233014911972,-551.9183710907673,-649.1281200963778,-633.9571101696539
-623.3790996939715,-623.925892416458,-619.928556865762,1463.3851383459119,1475.0161815870679,1548.5457652955236,1544.2676804252133,1475.8183225002508,-430.6032478317084,-545.417687440179,-551.9317401059872,-649.1247035702661,-633.9437411544342
-623.7039667638107,-623.9125234012383,-619.8884498201028,1463.9198989547008,1476.0857028046453,1548.2783849911289,1544.6687508818045,1476.0857028046453,-431.0043182883,-544.4150112986999,-551.2933696292455,-649.1257433825608,-633.9259158008081
-624.3242890700056,-623.925892416458,-619.8884498201028,1464.187279259095,1476.6204634134342,1547.7436243823402,1544.6687508818045,1476.8878437178284,-431.3051211307436,-544.8027127400719,-551.6910978320323,-649.1254462933339,-633.9214594624015
-624.6077121926637,-623.8991543860186,-620.2895202766944,1463.6525186503063,1478.2247452398003,1549.2142160565093,1544.936131186199,1477.4226043266171,-431.47223382099014,-545.4310564553987,-551.9050020755477,-649.1221783118358,-633.9036341087752
-624.8630603833603,-623.8857853707989,-620.4098414136719,1463.9198989547008,1478.0910550876029,1549.615286513101,1542.7970887510442,1477.8236747832084,-431.23827605464504,-545.2037831966634,-551.9852161668659,-649.1301997209675,-633.9303721392147
-625.16787393037,-623.9125234012383,-620.3162583071338,1464.053589106898,1478.759505848589,1550.5511175784811,1543.3318493598326,1478.625815696392,-431.53907889708876,-545.036670506417,-551.6743865630076,-649.1255948379475,-633.9437411544342
-625.1237561801449,-623.8724163555792,-620.2761512614748,1463.6525186503063,1478.8931960007865,1553.358610774622,1544.0003001208188,1479.294266457378,-431.2716985926944,-544.8227662629014,-551.2398935683667,-649.1293084532862,-633.917003123995
-625.0515634979585,-623.9125234012383,-619.9018188353226,1463.2514481937149,1478.8931960007865,1553.0912304702279,1544.2676804252133,1479.294266457378,-431.43881128294083,-545.0968310749057,-551.6242527559336,-649.1272288286965,-633.9303721392147
-625.4152007119347,-623.925892416458,-619.9151878505422,1463.5188284981093,1480.2300975227583,1552.2890895570447,1545.2035114905937,1480.898548283744,-431.53907889708876,-544.9898789531479,-551.7880231923752,-649.1275259179235,-633.9437411544342
-625.7654689106914,-623.9125234012383,-619.9151878505422,1463.1177580415174,1481.2996187403357,1553.358610774622,1546.6741031647625,1482.3691399579131,-431.77303666343386,-545.1837296738339,-551.701124593447,-649.1279715517643,-633.9437411544343
-625.784185531999,-623.8991543860186,-619.8884498201028,1462.4493072805317,1482.5028301101104,1554.1607516878053,1545.0698213383964,1483.9734217842795,-431.1380084404972,-544.9765099379283,-551.56074993364,-649.1307938994219,-633.9303721392147
-625.9660041389872,-623.9125234012383,-619.9018188353226,1462.04823682394,1484.1071119364767,1555.36396305758,1544.0003001208188,1485.3103233062516,-430.8372055980535,-545.0567240292465,-551.6610175477879,-649.1258919271745,-633.9437411544342
-625.9031697674545,-623.8991543860186,-619.9018188353226,1461.6471663673485,1485.3103233062516,1556.1661039707633,1544.6687508818045,1487.5830558936038,-431.33854366879297,-545.1904141814437,-551.751258400521,-649.1293084532862,-633.9348284776212
-625.6598536904556,-623.8991543860186,-620.3028892919142,1460.9787156063626,1486.1124642194347,1555.6313433619744,1545.3372016427907,1488.1178165023923,-430.7035154458563,-545.0567240292465,-551.7479161467161,-649.1279715517644,-633.9348284776212
-625.8229556761362,-623.8857853707989,-620.2895202766944,1460.4439549975737,1487.7167460458008,1551.754328948256,1544.0003001208188,1491.1926900029277,-430.7369379839056,-545.0634085368564,-551.463824573297,-649.123069579517,-633.9259158008081
-625.5783026976153,-623.8991543860186,-620.3162583071338,1460.042884540982,1487.048295284815,1549.8826668174954,1543.0644690554386,1492.1285210683081,-431.9735718917296,-545.0968310749057,-551.7211781162766,-649.1260404717882,-633.9348284776212
-625.7908700396089,-623.925892416458,-620.3028892919142,1459.1070534756018,1486.6472248282234,1548.1446948389319,1540.7917364680861,1492.1285210683081,-431.9401493536803,-544.9965634607578,-551.6610175477879,-649.1285657302185,-633.9259158008081
-625.8483568050536,-623.925892416458,-620.3162583071338,1458.1712224102216,1487.1819854370121,1547.2088637735512,1539.855905402706,1492.2622112205056,-431.23827605464504,-544.9163493694396,-551.557407679835,-649.1312395332625,-633.9437411544342
-625.7748272213452,-623.9125234012383,-620.3028892919142,1457.6364618014327,1485.8450839150403,1546.4067228603683,1540.2569758592972,1489.9894786331533,-431.672769049286,-544.9698254303183,-551.7512584005209,-649.1273773733101,-633.9348284776212
-625.8229556761362,-623.8857853707989,-620.1558301244972,1457.235391344841,1485.4440134584486,1545.6045819471851,1541.1928069246778,1488.6525771111815,-431.20485351659573,-544.8361352781212,-551.6643598015928,-649.1223268564494,-633.9214594624013
-626.1478227459754,-623.8857853707989,-620.1424611092775,1456.8343208882497,1484.7755626974624,1544.802441034002,1539.5885250983115,1486.914605132618,-431.2382760546451,-545.2037831966635,-551.7211781162766,-649.1301997209677,-633.917003123995
-626.067608654657,-623.9125234012383,-620.169199139717,1456.1658701272636,1483.706041479885,1544.2676804252133,1538.2516235763394,1485.4440134584486,-430.7369379839056,-544.943087399879,-551.3802682281738,-649.1275259179237,-633.9392848160277
-626.071619359223,-623.925892416458,-620.1825681549367,1456.0321799750664,1484.90925284966,1542.7970887510442,1537.4494826631562,1484.90925284966,-431.2716985926944,-544.8962958466099,-551.2499203297814,-649.1226239456764,-633.9437411544342
-626.159854859673,-623.9125234012383,-620.1558301244972,1456.0321799750664,1485.0429430018573,1540.390666011495,1537.850553119748,1484.5081823930682,-431.572501435138,-545.2505747499325,-551.8816062989133,-649.1275259179235,-633.917003123995
-626.2253630342498,-623.9125234012383,-620.1558301244972,1456.0321799750664,1483.3049710232938,1540.2569758592972,1537.984243271945,1481.968069501322,-431.3719662068423,-545.3842649021296,-551.8047344613998,-649.1267831948558,-633.9303721392147
-626.1518334505413,-623.8857853707989,-620.1290920940578,1456.1658701272636,1483.5723513276882,1541.4601872290723,1536.7810319021705,1480.898548283744,-431.3719662068422,-545.0099324759775,-551.7479161467161,-649.1319822563303,-633.9125467855883
-625.9045066689765,-623.925892416458,-620.1959371701564,1456.4332504316578,1483.9734217842795,1541.1928069246778,1535.1767500758042,1480.6311679793498,-431.43881128294083,-544.8160817552916,-551.5173006341759,-649.1208414103138,-633.9481974928409
-625.7012976376368,-623.925892416458,-620.1558301244972,1456.7006307360523,1485.4440134584486,1542.5297084466497,1535.9788909889874,1482.1017596535187,-430.93747321220144,-544.9497719074889,-551.7345471314962,-649.133022068625,-633.9481974928408
-625.6317787584942,-623.925892416458,-620.1558301244972,1456.7006307360523,1485.1766331540541,1543.46553951203,1536.1125811411846,1481.4333088925328,-430.9040506741521,-544.9497719074889,-551.6175682483238,-649.1195045087918,-633.9481974928408
-625.7561106000376,-623.9125234012383,-620.169199139717,1456.8343208882497,1484.90925284966,1543.8666099686216,1536.647341749973,1480.898548283744,-431.572501435138,-544.9096648618297,-551.7779964309603,-649.1238123025847,-633.9392848160277
-626.1451489429314,-623.925892416458,-620.169199139717,1457.235391344841,1485.0429430018573,1544.2676804252133,1538.1179334241424,1480.2300975227583,-432.1072620439268,-545.036670506417,-551.5473809184202,-649.1212870441545,-633.9526538312474
-626.1865928901126,-623.925892416458,-620.169199139717,1457.9038421058272,1487.5830558936038,1544.4013705774105,1538.519003880734,1481.4333088925328,-431.73961412538455,-544.9965634607578,-551.7245203700814,-649.1258919271745,-633.9615665080605
-625.8135973654825,-623.9125234012383,-620.1959371701564,1458.4386027146156,1487.3156755892094,1544.6687508818045,1538.2516235763394,1481.1659285881383,-431.20485351659573,-545.0433550140268,-551.9050020755477,-649.1276744625371,-633.9615665080605
-625.2975533780012,-623.9125234012383,-620.169199139717,1458.8396731712078,1487.5830558936038,1546.4067228603683,1539.321144793917,1481.0322384359413,-431.30512113074366,-545.3307888412508,-551.9050020755477,-649.1285657302185,-633.9481974928408
-624.8403330574869,-623.8857853707989,-620.1558301244972,1459.5081239321935,1487.5830558936038,1544.4013705774105,1540.658046315889,1480.6311679793498,-431.8733042775817,-545.1703606586141,-551.884948552718,-649.1279715517643,-633.9526538312474
-624.3791020324065,-623.925892416458,-620.1825681549367,1460.042884540982,1487.4493657414066,1543.7329198164246,1540.5243561636917,1479.9627172183639,-431.572501435138,-544.9765099379282,-551.510616126566,-649.1328735240115,-633.9481974928409
-623.1999548900274,-623.9125234012383,-620.1959371701564,1460.8450254541654,1488.1178165023923,1544.802441034002,1539.855905402706,1480.2300975227583,-431.6059239731873,-545.1436226281747,-551.801392207595,-649.1192074195648,-633.9481974928409
-622.2975463626963,-623.9125234012383,-620.1959371701564,1461.6471663673485,1488.385196806787,1544.2676804252133,1540.9254266202834,1480.3637876749553,-431.83988173953236,-545.0767775520761,-551.8147612228146,-649.1238123025847,-633.9660228464671
-621.7574381478196,-623.9392614316778,-620.169199139717,1461.7808565195455,1489.18733771997,1543.46553951203,1541.7275675334668,1480.6311679793498,-431.23827605464504,-544.9096648618296,-551.5741189488597,-649.1272288286966,-633.9615665080605
-621.4165282597168,-623.9392614316778,-620.1959371701564,1462.1819269761374,1490.1231687853503,1541.593877381269,1540.1232857071004,1482.2354498057164,-431.5390788970887,-545.3307888412508,-551.9250555983773,-649.124406481039,-633.9660228464671
-621.1438003492344,-623.9392614316778,-620.2093061853761,1462.3156171283345,1492.5295915248998,1542.663398598847,1539.4548349461143,1483.9734217842795,-431.4053887448916,-545.0366705064171,-552.0052696896956,-649.1226239456764,-633.9571101696539
-621.023479212257,-623.9125234012383,-620.169199139717,1462.4493072805317,1492.2622112205056,1542.9307789032414,1542.9307789032414,1482.903900566702,-431.1380084404972,-544.9831944455381,-551.4671668271019,-649.1236637579711,-633.9392848160278
-620.782836938302,-623.9125234012383,-620.169199139717,1462.9840678893204,1493.3317324380832,1540.2569758592972,1538.2516235763394,1483.4386611754906,-430.9708957502507,-544.9230338770494,-551.3368189287096,-649.1291599086727,-633.9571101696539
-620.5849755130502,-623.925892416458,-620.169199139717,1463.1177580415174,1494.1338733512662,1538.9200743373253,1536.3799614455788,1483.5723513276882,-431.3719662068423,-545.2171522118831,-552.0955105424287,-649.1232181241306,-633.9481974928408
-620.1384504047115,-623.9125234012383,-620.1558301244972,1463.1177580415174,1495.0697044166466,1536.513651597776,1534.374609162621,1484.90925284966,-431.27169859269435,-545.2104677042732,-551.7813386847653,-649.1276744625371,-633.9303721392145
-619.5234757046045,-623.9125234012383,-620.1959371701564,1462.8503777371232,1494.9360142644493,1537.5831728153535,1533.0377076406492,1483.8397316320822,-431.6393465112367,-544.9230338770494,-551.56074993364,-649.1282686409913,-633.9481974928408
-618.9539556562445,-623.9125234012383,-620.1558301244972,1462.8503777371232,1496.80767639521,1533.706158401635,1535.5778205323957,1486.1124642194347,-431.10458590244787,-545.2639437651521,-551.9952429282808,-649.1229210349035,-633.9303721392145
-618.5488744950869,-623.9392614316778,-620.1825681549367,1462.7166875849261,1497.4761271561958,1535.4441303801987,1538.1179334241424,1488.1178165023923,-431.3719662068422,-544.9297183846592,-551.7546006543259,-649.1198015980187,-633.9348284776212
-618.6531528138008,-623.9125234012383,-620.169199139717,1462.7166875849261,1497.0750566996044,1533.839848553832,1540.7917364680861,1491.4600703073222,-430.9374732122014,-545.076777552076,-551.6610175477878,-649.1282686409913,-633.9437411544344
-618.7159871853335,-623.8857853707989,-620.1157230788381,1462.8503777371232,1496.5402960908154,1534.1072288582266,1537.850553119748,1491.8611407639137,-431.1380084404972,-544.8695578161705,-551.6275950097386,-649.1285657302183,-633.9125467855882
-618.5769494270484,-623.9392614316778,-620.169199139717,1462.8503777371232,1496.673986243013,1532.2355667274658,1535.043059923607,1491.0589998507307,-431.2048535165958,-544.9965634607578,-551.4237175276378,-649.1247035702661,-633.9571101696539
-618.7520835264268,-623.8991543860186,-620.169199139717,1462.7166875849261,1497.0750566996044,1527.6901015527615,1531.9681864230713,1493.5991127424775,-430.53640275560986,-544.7759747096325,-551.5707766950547,-649.1276744625371,-633.9571101696539
-618.7159871853335,-623.9125234012383,-620.169199139717,1462.582997432729,1495.8718453298297,1524.3478477478316,1530.898665205494,1494.5349438078574,-430.8372055980535,-545.1703606586142,-551.7278626238865,-649.1267831948559,-633.917003123995
-618.7427252157729,-623.8857853707989,-620.1825681549367,1462.4493072805317,1496.4066059386184,1525.0162985088177,1525.8184394220007,1498.9467188303654,-430.8372055980535,-544.7826592172423,-551.5005893651512,-649.1214355887679,-633.9571101696539
-619.0020841110354,-623.925892416458,-620.1959371701564,1462.7166875849261,1494.000183199069,1526.6205803351836,1524.7489182044233,1500.417310504534,-430.56982529365905,-545.1636761510042,-551.7546006543259,-649.1252977487204,-633.9660228464671
-618.8937950877557,-623.9392614316778,-620.1959371701564,1463.1177580415174,1495.2033945688436,1527.8237917049587,1525.2836788132117,1504.5617052226469,-430.9374732122014,-545.464478993448,-551.9283978521821,-649.1233666687441,-633.9704791848736
-618.5635804118286,-623.8857853707989,-620.1290920940578,1462.8503777371232,1496.673986243013,1528.3585523137474,1528.3585523137474,1505.7649165924217,-430.90405067415213,-545.0767775520761,-551.607541486909,-649.1290113640592,-633.9348284776212
-618.7320300035971,-623.8857853707989,-620.1558301244972,1462.8503777371232,1495.8718453298297,1528.3585523137474,1525.0162985088177,1506.2996772012107,-431.1380084404972,-545.0567240292464,-551.801392207595,-649.1282686409913,-633.9437411544342
-618.8002119812177,-623.9392614316778,-620.1825681549367,1462.3156171283345,1492.1285210683081,1526.0858197263951,1523.6793969868459,1508.171339331971,-431.2382760546451,-545.0099324759775,-551.6309372635435,-649.1239608471983,-633.9437411544342
-618.6264147833614,-623.9125234012383,-620.1157230788381,1461.7808565195455,1490.9253096985335,1526.6205803351836,1520.6045234863102,1506.567057505605,-431.1380084404972,-544.9765099379282,-551.7646274157406,-649.1309424440354,-633.9259158008081
-618.7052919731577,-623.9392614316778,-620.2093061853761,1461.6471663673485,1494.2675635034634,1528.3585523137474,1518.7328613555496,1505.230155983633,-431.63934651123657,-544.5888084965563,-551.510616126566,-649.1211384995408,-633.9571101696539
-618.5301578737793,-623.925892416458,-620.1959371701564,1461.7808565195455,1493.3317324380832,1527.422721248367,1519.802382573127,1504.1606347660556,-431.6059239731873,-545.0166169835874,-551.654333040178,-649.1226239456764,-633.9481974928408
-618.4018153276701,-623.9392614316778,-620.2093061853761,1461.6471663673485,1492.2622112205056,1525.4173689654092,1525.0162985088177,1500.0162400479428,-431.8064592014831,-545.2773127803719,-551.8648950298885,-649.1242579364255,-633.9704791848736
-618.355023774401,-623.925892416458,-620.1825681549367,1461.6471663673485,1488.385196806787,1525.5510591176062,1525.2836788132117,1499.2140991347594,-431.73961412538455,-544.8829268313901,-551.460482319492,-649.1208414103138,-633.9526538312474
-618.3242750393957,-623.9392614316778,-620.169199139717,1461.1124057585594,1487.9841263501953,1529.2943833791276,1523.144636378057,1497.4761271561958,-431.2716985926944,-544.702445125924,-551.460482319492,-649.1217326779949,-633.9348284776212
-618.1571623491492,-623.8991543860186,-620.1558301244972,1461.1124057585594,1489.7220983287589,1530.7649750532967,1524.3478477478316,1495.8718453298297,-431.7061915873353,-545.270628272762,-551.8682372836936,-649.1282686409915,-633.9392848160278
-618.1544885461052,-623.925892416458,-620.1959371701564,1461.246095910757,1489.18733771997,1533.1713977928464,1523.4120166824514,1493.8664930468717,-431.50565635903945,-544.7358676639733,-551.5406964108104,-649.1209899549273,-633.9481974928408
-617.5649149749156,-623.925892416458,-620.1825681549367,1461.6471663673485,1488.1178165023923,1535.3104402280012,1521.6740447038878,1491.727450611717,-431.43881128294083,-544.9698254303185,-551.7746541771555,-649.128714274832,-633.9437411544342
-617.0101008432973,-623.8857853707989,-620.1424611092775,1462.04823682394,1487.4493657414066,1534.374609162621,1522.4761856170708,1491.3263801551252,-431.67276904928593,-545.0968310749056,-551.6476485325682,-649.1322793455572,-633.9125467855882
-616.9673199945942,-623.9392614316778,-620.1558301244972,1462.7166875849261,1486.513534676026,1536.7810319021705,1525.952129574198,1489.5884081765616,-431.43881128294083,-544.9230338770494,-551.6175682483238,-649.124406481039,-633.9303721392147
-615.6544827000178,-623.925892416458,-620.6103766419677,1462.9840678893204,1487.7167460458008,1535.9788909889874,1525.952129574198,1489.7220983287589,-431.53907889708876,-545.1503071357846,-551.751258400521,-649.1296055425132,-633.9303721392147
-617.5983375129649,-623.8991543860186,-620.5569005810888,1463.9198989547008,1487.1819854370121,1536.513651597776,1522.609875769268,1487.4493657414066,-431.80645920148316,-545.0567240292465,-551.6844133244224,-649.1284171856049,-633.9214594624015
-618.5889815407461,-623.925892416458,-620.5435315658691,1464.7220398678837,1486.513534676026,1535.1767500758042,1523.144636378057,1487.7167460458008,-431.5390788970887,-545.1235691053452,-551.7445738929111,-649.1278230071507,-633.9080904471817
-618.8710677618823,-623.925892416458,-620.5836386115282,1465.7915610854614,1486.7809149804204,1533.1713977928464,1526.0858197263951,1488.6525771111815,-431.1714309785464,-544.9564564150986,-551.604199233104,-649.1263375610152,-633.925915800808
-618.9178593151512,-623.8857853707989,-620.5569005810888,1466.7273921508415,1485.577703610646,1537.182102358762,1530.4975947489022,1487.8504361979979,-431.8398817395324,-544.9096648618296,-551.5841457102745,-649.1269317394693,-633.9170031239948
-619.1277528541008,-623.925892416458,-620.597007626748,1467.3958429118277,1485.4440134584486,1540.658046315889,1523.9467772912399,1487.048295284815,-431.47223382099014,-545.1369381205648,-551.5975147254942,-649.1203957764732,-633.9571101696539
-619.401817666105,-623.9125234012383,-620.5836386115282,1467.6632232162221,1485.9787740672375,1537.3157925109592,1531.4334258142828,1487.048295284815,-431.7396141253845,-545.0567240292465,-551.7579429081309,-649.1174248842021,-633.9303721392147
-619.6785562811532,-623.8857853707989,-620.5435315658691,1468.3316739772083,1487.048295284815,1526.754270487381,1525.0162985088177,1487.3156755892094,-431.2048535165958,-544.9898789531479,-551.8381569994491,-649.1297540871269,-633.9259158008081
-620.2093061853761,-623.9392614316778,-620.6103766419677,1469.000124738194,1488.385196806787,1531.5671159664798,1523.4120166824514,1488.385196806787,-430.9374732122013,-544.7759747096325,-551.4404287966624,-649.1252977487202,-633.9481974928408
-620.8028904611316,-623.8857853707989,-620.5702695963085,1469.4011951947857,1489.5884081765616,1539.053764489523,1523.8130871390426,1491.8611407639137,-431.1380084404972,-544.8361352781212,-551.5306696493956,-649.131090988649,-633.917003123995
-621.496742351035,-623.8857853707989,-620.5301625506494,1469.534885346983,1489.9894786331533,1537.850553119748,1515.9253681594084,1493.5991127424775,-431.97357189172953,-545.2438902423225,-551.7111513548617,-649.1278230071507,-633.9125467855883
-621.8737485802311,-623.8991543860186,-620.5435315658691,1470.2033361079689,1490.657929394139,1531.4334258142828,1522.342495464874,1494.8023241122519,-431.4053887448916,-545.0700930444663,-551.7646274157407,-649.1351016932148,-633.9348284776212
